timestamp,BNBUSDT,BTCUSDT,ETHUSDT
2025-04-22 16:55:00,607.66,90673.1,1691.72
2025-04-22 17:00:00,608.0,90894.09,1697.04
2025-04-22 17:05:00,607.88,90937.86,1696.8
2025-04-22 17:10:00,607.41,90829.55,1693.21
2025-04-22 17:15:00,606.77,90840.0,1693.58
2025-04-22 17:20:00,606.9,90772.68,1690.79
2025-04-22 17:25:00,607.19,90940.82,1692.67
2025-04-22 17:30:00,607.69,91134.02,1693.61
2025-04-22 17:35:00,607.88,91278.33,1697.29
2025-04-22 17:40:00,607.94,91292.84,1696.59
2025-04-22 17:45:00,607.23,91284.27,1696.07
2025-04-22 17:50:00,607.8,91332.99,1700.53
2025-04-22 17:55:00,608.1,91396.14,1700.42
2025-04-22 18:00:00,608.37,91428.99,1702.02
2025-04-22 18:05:00,609.1,91455.08,1701.76
2025-04-22 18:10:00,608.73,91206.66,1697.94
2025-04-22 18:15:00,609.15,91186.45,1696.69
2025-04-22 18:20:00,609.14,91215.65,1699.01
2025-04-22 18:25:00,608.99,91199.95,1699.02
2025-04-22 18:30:00,608.47,91174.27,1698.09
2025-04-22 18:35:00,608.63,91233.75,1698.22
2025-04-22 18:40:00,608.61,91439.77,1703.0
2025-04-22 18:45:00,608.66,91316.12,1701.59
2025-04-22 18:50:00,608.72,91496.08,1704.6
2025-04-22 18:55:00,608.63,91504.36,1703.79
2025-04-22 19:00:00,608.78,91654.0,1702.14
2025-04-22 19:05:00,608.74,91618.99,1702.43
2025-04-22 19:10:00,608.88,91544.83,1701.43
2025-04-22 19:15:00,608.35,91553.36,1700.4
2025-04-22 19:20:00,608.4,91640.0,1700.19
2025-04-22 19:25:00,608.32,91640.0,1697.11
2025-04-22 19:30:00,608.05,91553.7,1695.76
2025-04-22 19:35:00,607.25,91084.63,1686.73
2025-04-22 19:40:00,607.35,91209.09,1688.27
2025-04-22 19:45:00,608.04,91353.61,1691.9
2025-04-22 19:50:00,608.07,91379.49,1694.24
2025-04-22 19:55:00,608.15,91414.79,1698.22
2025-04-22 20:00:00,608.3,91344.43,1697.23
2025-04-22 20:05:00,608.06,91384.27,1701.35
2025-04-22 20:10:00,607.64,91294.99,1694.8
2025-04-22 20:15:00,607.49,91295.75,1693.6
2025-04-22 20:20:00,607.67,91287.43,1699.84
2025-04-22 20:25:00,607.52,91236.39,1699.08
2025-04-22 20:30:00,607.84,91203.37,1697.85
2025-04-22 20:35:00,607.75,91170.8,1699.1
2025-04-22 20:40:00,607.68,91199.89,1698.7
2025-04-22 20:45:00,607.7,91156.97,1698.01
2025-04-22 20:50:00,607.5,91124.4,1697.0
2025-04-22 20:55:00,607.53,91111.72,1695.32
2025-04-22 21:00:00,607.65,91113.61,1696.99
2025-04-22 21:05:00,607.65,91276.58,1702.76
2025-04-22 21:10:00,606.96,91219.99,1698.68
2025-04-22 21:15:00,608.18,91519.41,1708.31
2025-04-22 21:20:00,609.22,91556.01,1723.11
2025-04-22 21:25:00,608.42,91415.4,1714.18
2025-04-22 21:30:00,609.16,91324.01,1722.59
2025-04-22 21:35:00,609.81,91391.31,1725.0
2025-04-22 21:40:00,609.74,91640.0,1729.06
2025-04-22 21:45:00,614.24,93417.73,1776.82
2025-04-22 21:50:00,613.92,93102.94,1757.93
2025-04-22 21:55:00,612.83,93039.99,1754.25
2025-04-22 22:00:00,611.41,92820.0,1753.75
2025-04-22 22:05:00,610.54,92753.19,1746.49
2025-04-22 22:10:00,611.63,92864.86,1755.82
2025-04-22 22:15:00,612.31,92984.51,1753.07
2025-04-22 22:20:00,612.64,93014.07,1755.7
2025-04-22 22:25:00,612.01,92915.96,1750.1
2025-04-22 22:30:00,612.05,92852.2,1749.22
2025-04-22 22:35:00,611.86,92652.17,1740.7
2025-04-22 22:40:00,613.28,92739.13,1745.22
2025-04-22 22:45:00,612.83,92669.5,1742.34
2025-04-22 22:50:00,613.74,92826.08,1745.97
2025-04-22 22:55:00,613.68,92786.19,1745.7
2025-04-22 23:00:00,613.84,92844.69,1745.51
2025-04-22 23:05:00,613.22,93023.29,1753.18
2025-04-22 23:10:00,614.05,93154.89,1759.39
2025-04-22 23:15:00,613.27,93003.69,1747.6
2025-04-22 23:20:00,613.81,92936.07,1746.93
2025-04-22 23:25:00,614.64,93591.55,1758.33
2025-04-22 23:30:00,615.6,93682.4,1757.05
2025-04-22 23:35:00,617.14,93717.92,1759.04
2025-04-22 23:40:00,617.21,93510.46,1757.86
2025-04-22 23:45:00,618.63,93624.8,1762.67
2025-04-22 23:50:00,618.84,93399.75,1756.35
2025-04-22 23:55:00,618.51,93442.99,1756.26
2025-04-23 00:00:00,619.2,93632.36,1759.39
2025-04-23 00:05:00,618.56,93460.99,1750.59
2025-04-23 00:10:00,617.51,93484.27,1754.81
2025-04-23 00:15:00,618.32,93649.0,1757.03
2025-04-23 00:20:00,619.87,93641.41,1758.03
2025-04-23 00:25:00,618.44,93300.0,1753.48
2025-04-23 00:30:00,617.9,93260.0,1752.94
2025-04-23 00:35:00,617.48,93227.84,1752.47
2025-04-23 00:40:00,615.53,93114.01,1747.65
2025-04-23 00:45:00,616.05,93085.99,1749.89
2025-04-23 00:50:00,615.66,92941.06,1750.75
2025-04-23 00:55:00,616.0,92896.99,1751.27
2025-04-23 01:00:00,615.15,93093.59,1756.29
2025-04-23 01:05:00,616.2,93226.11,1777.52
2025-04-23 01:10:00,615.59,93207.42,1775.93
2025-04-23 01:15:00,616.68,93284.66,1770.57
2025-04-23 01:20:00,616.82,93148.08,1767.2
2025-04-23 01:25:00,618.39,93288.36,1782.61
2025-04-23 01:30:00,616.93,93060.0,1770.65
2025-04-23 01:35:00,615.13,93023.88,1771.67
2025-04-23 01:40:00,615.26,93009.5,1774.79
2025-04-23 01:45:00,614.35,92830.83,1768.3
2025-04-23 01:50:00,613.91,92680.0,1765.04
2025-04-23 01:55:00,612.64,92640.0,1762.28
2025-04-23 02:00:00,613.81,92795.5,1766.33
2025-04-23 02:05:00,612.84,92833.87,1770.0
2025-04-23 02:10:00,613.0,92894.84,1773.71
2025-04-23 02:15:00,613.62,92992.71,1780.8
2025-04-23 02:20:00,615.3,93136.99,1803.76
2025-04-23 02:25:00,614.31,92999.11,1791.27
2025-04-23 02:30:00,614.46,92898.92,1794.51
2025-04-23 02:35:00,614.61,92851.51,1790.52
2025-04-23 02:40:00,615.64,92877.83,1796.0
2025-04-23 02:45:00,616.0,93015.96,1806.16
2025-04-23 02:50:00,615.2,92912.21,1795.01
2025-04-23 02:55:00,615.09,92868.77,1792.21
2025-04-23 03:00:00,614.75,92827.34,1791.18
2025-04-23 03:05:00,612.71,92796.93,1784.01
2025-04-23 03:10:00,612.75,92713.04,1783.04
2025-04-23 03:15:00,612.95,92780.0,1783.09
2025-04-23 03:20:00,613.87,92866.64,1786.29
2025-04-23 03:25:00,614.4,92919.1,1787.85
2025-04-23 03:30:00,614.62,92969.7,1787.31
2025-04-23 03:35:00,614.46,93071.76,1789.0
2025-04-23 03:40:00,614.99,93024.0,1791.97
2025-04-23 03:45:00,615.18,93069.33,1792.09
2025-04-23 03:50:00,615.45,93119.99,1793.5
2025-04-23 03:55:00,615.32,93168.91,1795.49
2025-04-23 04:00:00,614.54,93130.43,1792.09
2025-04-23 04:05:00,614.46,93125.18,1791.19
2025-04-23 04:10:00,615.43,93157.61,1788.98
2025-04-23 04:15:00,614.23,93037.51,1785.0
2025-04-23 04:20:00,613.95,93060.11,1786.75
2025-04-23 04:25:00,613.55,93068.17,1786.27
2025-04-23 04:30:00,613.59,93125.61,1784.49
2025-04-23 04:35:00,614.0,93154.65,1787.59
2025-04-23 04:40:00,614.23,93164.57,1790.81
2025-04-23 04:45:00,614.38,93370.27,1793.72
2025-04-23 04:50:00,616.57,93420.0,1796.09
2025-04-23 04:55:00,618.75,93665.99,1817.01
2025-04-23 05:00:00,616.9,93406.08,1802.85
2025-04-23 05:05:00,617.24,93567.36,1807.39
2025-04-23 05:10:00,617.95,93452.45,1812.66
2025-04-23 05:15:00,617.41,93355.0,1795.89
2025-04-23 05:20:00,618.07,93360.77,1798.92
2025-04-23 05:25:00,618.36,93400.0,1799.69
2025-04-23 05:30:00,619.12,93459.17,1804.31
2025-04-23 05:35:00,619.38,93341.98,1806.6
2025-04-23 05:40:00,618.62,93329.51,1805.31
2025-04-23 05:45:00,617.79,93484.15,1799.88
2025-04-23 05:50:00,617.23,93510.01,1799.8
2025-04-23 05:55:00,616.54,93478.42,1797.41
2025-04-23 06:00:00,616.81,93525.71,1793.52
2025-04-23 06:05:00,618.0,93685.24,1796.42
2025-04-23 06:10:00,619.01,93720.0,1797.11
2025-04-23 06:15:00,618.29,93639.79,1792.48
2025-04-23 06:20:00,619.85,93824.64,1797.0
2025-04-23 06:25:00,619.62,93740.73,1798.53
2025-04-23 06:30:00,619.26,93770.01,1800.89
2025-04-23 06:35:00,618.78,93640.0,1794.77
2025-04-23 06:40:00,618.85,93631.52,1793.41
2025-04-23 06:45:00,618.74,93691.86,1794.15
2025-04-23 06:50:00,617.41,93596.83,1787.01
2025-04-23 06:55:00,617.31,93628.13,1788.84
2025-04-23 07:00:00,618.41,93671.38,1790.01
2025-04-23 07:05:00,616.89,93524.34,1780.51
2025-04-23 07:10:00,617.22,93519.67,1776.38
2025-04-23 07:15:00,617.14,93549.5,1778.66
2025-04-23 07:20:00,617.1,93500.05,1779.85
2025-04-23 07:25:00,617.5,93546.39,1782.0
2025-04-23 07:30:00,617.01,93742.49,1785.4
2025-04-23 07:35:00,617.27,93800.0,1783.0
2025-04-23 07:40:00,616.21,93703.32,1781.8
2025-04-23 07:45:00,616.82,93784.98,1785.22
2025-04-23 07:50:00,617.28,93897.38,1787.81
2025-04-23 07:55:00,617.69,94133.82,1792.11
2025-04-23 08:00:00,616.37,93970.61,1788.15
2025-04-23 08:05:00,615.1,94079.46,1789.19
2025-04-23 08:10:00,615.15,94384.58,1797.72
2025-04-23 08:15:00,613.83,94275.01,1797.32
2025-04-23 08:20:00,614.1,94283.34,1796.49
2025-04-23 08:25:00,614.09,94240.08,1793.21
2025-04-23 08:30:00,614.19,94228.01,1790.93
2025-04-23 08:35:00,614.3,94226.68,1790.96
2025-04-23 08:40:00,615.01,94281.35,1794.4
2025-04-23 08:45:00,615.32,94370.39,1795.99
2025-04-23 08:50:00,615.11,94307.7,1791.37
2025-04-23 08:55:00,615.09,94285.72,1791.32
2025-04-23 09:00:00,616.09,94333.34,1795.85
2025-04-23 09:05:00,616.17,94278.54,1796.47
2025-04-23 09:10:00,614.78,94316.58,1799.51
2025-04-23 09:15:00,613.86,94227.92,1795.8
2025-04-23 09:20:00,613.13,94204.26,1795.31
2025-04-23 09:25:00,613.02,94147.44,1793.35
2025-04-23 09:30:00,613.09,94148.06,1794.3
2025-04-23 09:35:00,611.49,94026.99,1792.49
2025-04-23 09:40:00,611.74,94057.02,1793.24
2025-04-23 09:45:00,612.64,94103.02,1795.05
2025-04-23 09:50:00,612.84,94025.73,1793.5
2025-04-23 09:55:00,611.9,93888.52,1785.55
2025-04-23 10:00:00,611.21,93640.0,1784.5
2025-04-23 10:05:00,610.25,93521.73,1782.22
2025-04-23 10:10:00,609.68,93419.74,1784.09
2025-04-23 10:15:00,610.56,93514.32,1789.19
2025-04-23 10:20:00,610.89,93541.12,1795.5
2025-04-23 10:25:00,610.91,93638.1,1795.79
2025-04-23 10:30:00,609.7,93646.6,1796.22
2025-04-23 10:35:00,609.42,93559.69,1796.34
2025-04-23 10:40:00,609.82,93569.83,1795.4
2025-04-23 10:45:00,611.07,93613.27,1797.6
2025-04-23 10:50:00,610.86,93677.99,1796.57
2025-04-23 10:55:00,611.77,93745.19,1803.71
2025-04-23 11:00:00,611.9,93718.18,1803.57
2025-04-23 11:05:00,611.8,93673.4,1802.01
2025-04-23 11:10:00,611.52,93633.54,1802.13
2025-04-23 11:15:00,612.11,93663.71,1805.21
2025-04-23 11:20:00,612.44,93750.48,1807.79
2025-04-23 11:25:00,612.88,93614.42,1803.92
2025-04-23 11:30:00,612.51,93548.77,1802.84
2025-04-23 11:35:00,612.7,93500.0,1804.91
2025-04-23 11:40:00,612.37,93474.71,1797.35
2025-04-23 11:45:00,612.01,93450.0,1796.32
2025-04-23 11:50:00,610.62,93381.76,1795.19
2025-04-23 11:55:00,611.19,93466.01,1797.23
2025-04-23 12:00:00,611.08,93528.01,1803.2
2025-04-23 12:05:00,612.19,93624.81,1806.8
2025-04-23 12:10:00,612.88,93782.61,1817.9
2025-04-23 12:15:00,612.46,93700.02,1815.11
2025-04-23 12:20:00,611.51,93634.01,1810.31
2025-04-23 12:25:00,611.71,93721.08,1815.53
2025-04-23 12:30:00,611.24,93831.09,1814.06
2025-04-23 12:35:00,611.21,93636.73,1809.99
2025-04-23 12:40:00,610.76,93625.65,1810.96
2025-04-23 12:45:00,610.69,93731.23,1810.64
2025-04-23 12:50:00,610.44,93730.36,1811.48
2025-04-23 12:55:00,611.49,93731.4,1815.09
2025-04-23 13:00:00,611.24,93720.51,1810.78
2025-04-23 13:05:00,612.3,93869.56,1812.14
2025-04-23 13:10:00,612.86,93968.55,1814.11
2025-04-23 13:15:00,613.69,94087.54,1817.08
2025-04-23 13:20:00,613.22,93989.6,1814.6
2025-04-23 13:25:00,612.58,94009.3,1813.99
2025-04-23 13:30:00,613.8,94000.08,1810.92
2025-04-23 13:35:00,608.27,93536.01,1794.48
2025-04-23 13:40:00,607.78,93447.58,1797.71
2025-04-23 13:45:00,609.77,93918.31,1805.0
2025-04-23 13:50:00,608.68,93484.48,1789.94
2025-04-23 13:55:00,607.82,93020.22,1786.87
2025-04-23 14:00:00,610.9,93635.33,1801.52
2025-04-23 14:05:00,610.25,93400.33,1798.8
2025-04-23 14:10:00,610.36,93305.17,1796.09
2025-04-23 14:15:00,607.69,92747.99,1785.0
2025-04-23 14:20:00,609.29,93149.75,1796.54
2025-04-23 14:25:00,608.81,93138.69,1798.0
2025-04-23 14:30:00,608.16,93000.0,1796.88
2025-04-23 14:35:00,608.07,92891.47,1791.8
2025-04-23 14:40:00,609.0,93202.0,1797.2
2025-04-23 14:45:00,608.29,93105.41,1793.53
2025-04-23 14:50:00,607.31,92997.59,1787.43
2025-04-23 14:55:00,607.43,92940.06,1788.12
2025-04-23 15:00:00,606.68,92764.35,1785.91
2025-04-23 15:05:00,605.68,92737.52,1785.73
2025-04-23 15:10:00,605.17,92612.23,1779.89
2025-04-23 15:15:00,603.96,92250.57,1772.29
2025-04-23 15:20:00,605.05,92189.84,1771.48
2025-04-23 15:25:00,603.41,92164.0,1766.3
2025-04-23 15:30:00,603.83,92356.2,1775.01
2025-04-23 15:35:00,605.21,92716.9,1784.04
2025-04-23 15:40:00,604.86,92587.45,1779.8
2025-04-23 15:45:00,604.49,92664.79,1779.96
2025-04-23 15:50:00,605.4,92832.5,1785.91
2025-04-23 15:55:00,606.62,93195.28,1794.6
2025-04-23 16:00:00,605.08,93216.0,1794.37
2025-04-23 16:05:00,604.33,93090.11,1791.51
2025-04-23 16:10:00,604.94,93152.0,1792.61
2025-04-23 16:15:00,604.3,93110.02,1788.25
2025-04-23 16:20:00,603.13,92913.53,1782.95
2025-04-23 16:25:00,604.96,93371.7,1792.47
2025-04-23 16:30:00,604.39,93349.73,1787.6
2025-04-23 16:35:00,606.37,93703.91,1795.87
2025-04-23 16:40:00,606.35,93541.68,1791.91
2025-04-23 16:45:00,606.2,93649.22,1790.27
2025-04-23 16:50:00,607.34,93758.47,1794.8
2025-04-23 16:55:00,607.35,93641.74,1792.6
2025-04-23 17:00:00,607.67,93821.53,1797.28
2025-04-23 17:05:00,608.06,93897.05,1801.83
2025-04-23 17:10:00,607.93,93863.63,1798.61
2025-04-23 17:15:00,607.73,93878.98,1796.0
2025-04-23 17:20:00,607.0,93787.28,1793.86
2025-04-23 17:25:00,606.89,93770.99,1791.78
2025-04-23 17:30:00,606.38,93666.89,1791.41
2025-04-23 17:35:00,606.2,93685.93,1791.63
2025-04-23 17:40:00,606.0,93785.73,1795.09
2025-04-23 17:45:00,605.74,93754.76,1792.82
2025-04-23 17:50:00,606.51,93847.08,1797.41
2025-04-23 17:55:00,607.35,93894.37,1800.72
2025-04-23 18:00:00,606.55,93905.33,1798.33
2025-04-23 18:05:00,607.11,94024.0,1803.62
2025-04-23 18:10:00,607.65,94059.31,1803.94
2025-04-23 18:15:00,608.18,94114.85,1807.78
2025-04-23 18:20:00,607.94,94020.13,1805.17
2025-04-23 18:25:00,607.44,93896.42,1801.61
2025-04-23 18:30:00,607.18,93908.88,1799.51
2025-04-23 18:35:00,607.14,93849.55,1799.07
2025-04-23 18:40:00,606.56,93697.28,1794.35
2025-04-23 18:45:00,606.94,93722.46,1799.69
2025-04-23 18:50:00,606.53,93659.38,1796.79
2025-04-23 18:55:00,606.24,93620.89,1798.21
2025-04-23 19:00:00,605.38,93445.19,1792.77
2025-04-23 19:05:00,603.71,93428.57,1794.0
2025-04-23 19:10:00,603.46,93280.8,1786.59
2025-04-23 19:15:00,603.99,93238.46,1785.39
2025-04-23 19:20:00,604.21,93195.99,1780.98
2025-04-23 19:25:00,603.25,93005.0,1777.15
2025-04-23 19:30:00,604.34,93285.25,1782.82
2025-04-23 19:35:00,604.13,93298.85,1782.73
2025-04-23 19:40:00,604.01,93414.36,1786.98
2025-04-23 19:45:00,603.28,93476.19,1784.21
2025-04-23 19:50:00,602.82,93559.24,1784.37
2025-04-23 19:55:00,602.5,93497.88,1786.03
2025-04-23 20:00:00,601.89,93521.73,1787.84
2025-04-23 20:05:00,601.54,93594.28,1788.39
2025-04-23 20:10:00,602.18,93644.06,1788.75
2025-04-23 20:15:00,603.34,93857.15,1795.53
2025-04-23 20:20:00,603.54,93756.03,1793.78
2025-04-23 20:25:00,603.66,93735.15,1795.53
2025-04-23 20:30:00,603.93,93831.55,1798.19
2025-04-23 20:35:00,604.27,93740.64,1795.72
2025-04-23 20:40:00,603.8,93688.74,1794.74
2025-04-23 20:45:00,603.33,93616.79,1793.2
2025-04-23 20:50:00,603.82,93706.01,1795.29
2025-04-23 20:55:00,603.71,93640.0,1795.59
2025-04-23 21:00:00,602.89,93706.86,1795.96
2025-04-23 21:05:00,602.9,93818.1,1797.59
2025-04-23 21:10:00,602.63,93855.36,1795.98
2025-04-23 21:15:00,603.0,93798.57,1796.49
2025-04-23 21:20:00,604.05,93799.99,1794.87
2025-04-23 21:25:00,604.77,93735.33,1795.47
2025-04-23 21:30:00,605.08,93755.5,1793.82
2025-04-23 21:35:00,606.0,93737.61,1795.69
2025-04-23 21:40:00,606.49,93513.64,1789.94
2025-04-23 21:45:00,605.74,93525.61,1791.08
2025-04-23 21:50:00,606.53,93539.29,1793.59
2025-04-23 21:55:00,606.2,93485.5,1791.58
2025-04-23 22:00:00,605.57,93329.76,1791.1
2025-04-23 22:05:00,605.36,93300.0,1793.06
2025-04-23 22:10:00,605.46,93273.36,1790.84
2025-04-23 22:15:00,605.62,93428.57,1795.61
2025-04-23 22:20:00,605.36,93454.3,1795.78
2025-04-23 22:25:00,605.1,93410.3,1795.51
2025-04-23 22:30:00,605.94,93567.7,1800.65
2025-04-23 22:35:00,605.99,93600.5,1801.02
2025-04-23 22:40:00,606.34,93714.47,1804.35
2025-04-23 22:45:00,606.45,93748.12,1803.02
2025-04-23 22:50:00,606.74,93733.85,1801.77
2025-04-23 22:55:00,606.93,93790.19,1803.42
2025-04-23 23:00:00,606.0,93730.0,1801.95
2025-04-23 23:05:00,606.28,93832.4,1806.0
2025-04-23 23:10:00,606.41,93806.13,1805.0
2025-04-23 23:15:00,606.97,93705.54,1801.12
2025-04-23 23:20:00,607.12,93762.64,1801.55
2025-04-23 23:25:00,606.77,93695.66,1800.07
2025-04-23 23:30:00,606.66,93678.45,1799.88
2025-04-23 23:35:00,606.33,93651.55,1798.57
2025-04-23 23:40:00,606.23,93577.07,1796.11
2025-04-23 23:45:00,606.33,93559.73,1792.22
2025-04-23 23:50:00,605.65,93573.52,1794.69
2025-04-23 23:55:00,605.71,93691.08,1795.07
2025-04-24 00:00:00,605.4,93560.0,1793.21
2025-04-24 00:05:00,605.41,93525.64,1795.75
2025-04-24 00:10:00,604.66,93434.78,1793.09
2025-04-24 00:15:00,604.81,93517.68,1795.39
2025-04-24 00:20:00,604.41,93381.98,1789.93
2025-04-24 00:25:00,603.05,93306.44,1786.87
2025-04-24 00:30:00,603.46,93435.57,1789.65
2025-04-24 00:35:00,604.13,93486.97,1789.49
2025-04-24 00:40:00,604.57,93625.67,1792.52
2025-04-24 00:45:00,603.33,93460.57,1787.99
2025-04-24 00:50:00,603.36,93414.49,1788.99
2025-04-24 00:55:00,603.26,93357.22,1789.89
2025-04-24 01:00:00,603.36,93353.7,1792.71
2025-04-24 01:05:00,603.88,93434.52,1794.39
2025-04-24 01:10:00,602.61,93237.52,1787.81
2025-04-24 01:15:00,602.35,93205.29,1785.29
2025-04-24 01:20:00,602.36,93103.54,1784.05
2025-04-24 01:25:00,602.61,93285.71,1786.02
2025-04-24 01:30:00,602.94,93368.29,1789.5
2025-04-24 01:35:00,603.76,93391.3,1791.2
2025-04-24 01:40:00,604.12,93461.2,1793.5
2025-04-24 01:45:00,604.68,93488.09,1794.53
2025-04-24 01:50:00,604.74,93495.49,1794.7
2025-04-24 01:55:00,604.99,93489.18,1793.99
2025-04-24 02:00:00,605.56,93449.03,1795.19
2025-04-24 02:05:00,605.6,93476.61,1796.69
2025-04-24 02:10:00,606.35,93590.6,1798.82
2025-04-24 02:15:00,606.27,93482.3,1795.3
2025-04-24 02:20:00,606.11,93434.78,1796.2
2025-04-24 02:25:00,606.56,93515.95,1797.81
2025-04-24 02:30:00,606.39,93436.66,1793.81
2025-04-24 02:35:00,606.31,93447.04,1789.84
2025-04-24 02:40:00,605.41,93250.49,1785.56
2025-04-24 02:45:00,604.51,93154.85,1777.57
2025-04-24 02:50:00,604.81,93201.02,1780.01
2025-04-24 02:55:00,603.85,93101.23,1779.36
2025-04-24 03:00:00,604.91,93154.2,1780.7
2025-04-24 03:05:00,605.97,93275.92,1785.62
2025-04-24 03:10:00,604.68,93140.0,1783.46
2025-04-24 03:15:00,605.79,93209.66,1786.18
2025-04-24 03:20:00,606.13,93179.99,1785.83
2025-04-24 03:25:00,606.68,93283.15,1789.9
2025-04-24 03:30:00,605.42,93062.44,1783.72
2025-04-24 03:35:00,604.8,92982.41,1780.08
2025-04-24 03:40:00,604.78,92843.17,1774.71
2025-04-24 03:45:00,605.57,92819.99,1773.05
2025-04-24 03:50:00,603.94,92720.68,1769.22
2025-04-24 03:55:00,604.06,92673.95,1768.18
2025-04-24 04:00:00,604.88,92759.7,1772.47
2025-04-24 04:05:00,604.28,92520.12,1763.2
2025-04-24 04:10:00,605.01,92666.66,1767.8
2025-04-24 04:15:00,605.01,92617.28,1767.83
2025-04-24 04:20:00,605.6,92724.98,1766.61
2025-04-24 04:25:00,605.02,92739.18,1764.0
2025-04-24 04:30:00,604.66,92756.99,1765.84
2025-04-24 04:35:00,603.85,92553.16,1763.37
2025-04-24 04:40:00,602.3,92630.07,1767.09
2025-04-24 04:45:00,602.48,92663.16,1768.86
2025-04-24 04:50:00,603.11,92724.62,1770.73
2025-04-24 04:55:00,603.65,92746.66,1772.32
2025-04-24 05:00:00,604.23,92816.51,1773.37
2025-04-24 05:05:00,604.59,92815.85,1774.35
2025-04-24 05:10:00,605.2,92869.56,1775.76
2025-04-24 05:15:00,603.98,92771.62,1772.0
2025-04-24 05:20:00,602.51,92663.32,1768.51
2025-04-24 05:25:00,602.73,92605.14,1768.53
2025-04-24 05:30:00,603.01,92682.21,1770.39
2025-04-24 05:35:00,603.63,92720.82,1772.47
2025-04-24 05:40:00,603.44,92647.13,1771.8
2025-04-24 05:45:00,603.81,92720.39,1773.5
2025-04-24 05:50:00,603.81,92690.83,1772.92
2025-04-24 05:55:00,602.93,92576.61,1769.59
2025-04-24 06:00:00,604.35,92630.31,1772.5
2025-04-24 06:05:00,604.88,92509.13,1769.75
2025-04-24 06:10:00,604.64,92506.66,1770.59
2025-04-24 06:15:00,604.31,92421.29,1768.63
2025-04-24 06:20:00,604.92,92556.09,1773.67
2025-04-24 06:25:00,605.4,92624.97,1774.86
2025-04-24 06:30:00,604.6,92574.4,1773.79
2025-04-24 06:35:00,604.14,92446.3,1771.73
2025-04-24 06:40:00,604.29,92400.0,1770.19
2025-04-24 06:45:00,605.3,92542.69,1773.67
2025-04-24 06:50:00,604.4,92421.96,1769.8
2025-04-24 06:55:00,604.23,92388.69,1768.19
2025-04-24 07:00:00,605.5,92480.89,1771.69
2025-04-24 07:05:00,605.89,92492.55,1769.94
2025-04-24 07:10:00,606.52,92610.3,1774.4
2025-04-24 07:15:00,605.94,92525.5,1771.03
2025-04-24 07:20:00,605.19,92365.15,1765.53
2025-04-24 07:25:00,604.71,92380.3,1762.87
2025-04-24 07:30:00,604.92,92416.62,1764.1
2025-04-24 07:35:00,603.46,92219.99,1758.83
2025-04-24 07:40:00,603.34,92264.72,1757.6
2025-04-24 07:45:00,602.92,92170.67,1755.03
2025-04-24 07:50:00,602.58,92145.71,1753.8
2025-04-24 07:55:00,602.88,92203.55,1756.25
2025-04-24 08:00:00,604.45,92339.26,1760.1
2025-04-24 08:05:00,603.36,92125.02,1752.59
2025-04-24 08:10:00,603.07,92095.5,1751.42
2025-04-24 08:15:00,602.49,92031.99,1748.03
2025-04-24 08:20:00,603.11,92029.8,1745.13
2025-04-24 08:25:00,601.6,91872.2,1737.0
2025-04-24 08:30:00,598.26,92030.55,1733.22
2025-04-24 08:35:00,598.19,92061.4,1732.68
2025-04-24 08:40:00,597.0,91876.11,1731.23
2025-04-24 08:45:00,593.33,91755.82,1729.16
2025-04-24 08:50:00,594.27,91881.88,1732.39
2025-04-24 08:55:00,594.71,92017.75,1734.91
2025-04-24 09:00:00,596.25,92151.5,1739.21
2025-04-24 09:05:00,596.71,92260.14,1740.1
2025-04-24 09:10:00,596.85,92293.66,1741.96
2025-04-24 09:15:00,596.12,92312.78,1742.56
2025-04-24 09:20:00,596.27,92457.45,1745.68
2025-04-24 09:25:00,595.51,92386.2,1743.41
2025-04-24 09:30:00,596.08,92431.48,1742.48
2025-04-24 09:35:00,596.28,92333.55,1739.6
2025-04-24 09:40:00,596.98,92347.82,1741.96
2025-04-24 09:45:00,596.84,92334.08,1741.7
2025-04-24 09:50:00,596.1,92285.55,1738.88
2025-04-24 09:55:00,597.21,92476.9,1743.5
2025-04-24 10:00:00,596.91,92513.98,1742.03
2025-04-24 10:05:00,596.38,92408.07,1740.99
2025-04-24 10:10:00,596.51,92423.44,1743.53
2025-04-24 10:15:00,596.41,92461.92,1744.73
2025-04-24 10:20:00,596.55,92577.51,1746.17
2025-04-24 10:25:00,596.8,92567.01,1747.31
2025-04-24 10:30:00,596.44,92469.99,1745.83
2025-04-24 10:35:00,596.45,92544.0,1747.17
2025-04-24 10:40:00,597.88,92631.39,1749.33
2025-04-24 10:45:00,597.32,92552.12,1747.39
2025-04-24 10:50:00,597.84,92649.99,1750.72
2025-04-24 10:55:00,597.93,92550.89,1750.17
2025-04-24 11:00:00,598.4,92504.81,1749.4
2025-04-24 11:05:00,598.42,92383.62,1746.53
2025-04-24 11:10:00,598.43,92356.0,1745.8
2025-04-24 11:15:00,597.97,92332.57,1744.29
2025-04-24 11:20:00,597.61,92304.34,1743.84
2025-04-24 11:25:00,598.06,92439.58,1745.97
2025-04-24 11:30:00,597.1,92332.02,1742.3
2025-04-24 11:35:00,596.3,92409.88,1742.74
2025-04-24 11:40:00,596.89,92468.94,1746.33
2025-04-24 11:45:00,597.09,92519.42,1748.53
2025-04-24 11:50:00,597.29,92619.01,1752.55
2025-04-24 11:55:00,597.69,92619.94,1755.1
